Codigo;Estacao;CodigoAdicional;Latitude;Longitude;Altitude;AreaDrenagem;TipoEstacao;Bacia;BaciaCodigo;SubBacia;SubBaciaCodigo;RioCodigo;Rio;Jurisdicao;EstadoNome;EstadoSigla;EstadoCodigo;MunicipioCodigo;Municipio;OperadoraCodigo;OperadoraSigla;OperadoraNome;ResponsavelCodigo;ResponsavelSigla;ResponsavelNome
10012700;TALAG SECTOR EL PUENTE;DHN-CNAP-15;-1,07;-78,24;NA;NA;1;RIO AMAZONAS;1;RIO SOLIMÕES, JAVARI,ITACUAI;10;10000090;RIO NAPO;3;EQUADOR;EQ;68;6,8e+07;EQUADOR;908;EQUADOR;Equador;908;EQUADOR;Equador
10018780;PUERTO EL CARMEN DEL PUTUMAYO SECTOR MANSAYA;DHN-CSMP-07;0,1;-75,89;NA;NA;1;RIO AMAZONAS;1;RIO SOLIMÕES, JAVARI,ITACUAI;10;10000090;RIO NAPO;3;EQUADOR;EQ;68;6,8e+07;EQUADOR;908;EQUADOR;Equador;908;EQUADOR;Equador
10014133;RIO NAPO EN PUERTO MISAHUALLI;SC-21;-1,03;-77,66;NA;NA;1;RIO AMAZONAS;1;RIO SOLIMÕES, JAVARI,ITACUAI;10;10000090;RIO NAPO;3;EQUADOR;EQ;68;6,8e+07;EQUADOR;908;EQUADOR;Equador;908;EQUADOR;Equador
10013380;RIO OYACACHI EN PUENTE;SC-5;-0,32;-77,79;NA;NA;1;RIO AMAZONAS;1;RIO SOLIMÕES, JAVARI,ITACUAI;10;10000090;RIO NAPO;3;EQUADOR;EQ;68;6,8e+07;EQUADOR;908;EQUADOR;Equador;908;EQUADOR;Equador
10051000;SANTA CLOTILDE;260101;-2,48;-73,67;150;85500;1;RIO AMAZONAS;1;RIO SOLIMÕES, JAVARI,ITACUAI;10;10000090;RIO NAPO;3;PERU;PU;66;6,6e+07;PERU;906;SENAMHI-PERU;Servicio Nacional de Meteorologia e Hidrologia del Perú;906;SENAMHI-PERU;Servicio Nacional de Meteorologia e Hidrologia del Perú
10017250;PACAYACU SECTOR SHUARA CINCO;DHN-CNAP-22;8.00E-04;-77,56;NA;NA;1;RIO AMAZONAS;1;RIO SOLIMÕES, JAVARI,ITACUAI;10;10000090;RIO NAPO;3;EQUADOR;EQ;68;6,8e+07;EQUADOR;908;EQUADOR;Equador;908;EQUADOR;Equador
10012959;TENA SECTOR MALECÓN;DHN-CNAP-12;-0,99;-77,81;NA;NA;1;RIO AMAZONAS;1;RIO SOLIMÕES, JAVARI,ITACUAI;10;10000090;RIO NAPO;3;EQUADOR;EQ;68;6,8e+07;EQUADOR;908;EQUADOR;Equador;908;EQUADOR;Equador
10012920;RIO PANO EN CIUDAD DEL TENA;SC-23;-0,99;-77,81;NA;NA;1;RIO AMAZONAS;1;RIO SOLIMÕES, JAVARI,ITACUAI;10;10000090;RIO NAPO;3;EQUADOR;EQ;68;6,8e+07;EQUADOR;908;EQUADOR;Equador;908;EQUADOR;Equador
10017000;NUEVO ROCAFUERTE;H-1136;-0,91;-75,39;189;27300;1;RIO AMAZONAS;1;RIO SOLIMÕES, JAVARI,ITACUAI;10;10000090;RIO NAPO;3;EQUADOR;EQ;68;6,8e+07;EQUADOR;908;EQUADOR;Equador;908;EQUADOR;Equador
10018900;PUERTO EL CARMEN DEL PUTUMAYO SECTOR AGUAS BLANCAS;DHN-CSMP-08;0,05;-75,81;NA;NA;1;RIO AMAZONAS;1;RIO SOLIMÕES, JAVARI,ITACUAI;10;10000090;RIO NAPO;3;EQUADOR;EQ;68;6,8e+07;EQUADOR;908;EQUADOR;Equador;908;EQUADOR;Equador
10014350;RIO SACHA EN PUENTE;SC-12;-0,3;-76,86;NA;NA;1;RIO AMAZONAS;1;RIO SOLIMÕES, JAVARI,ITACUAI;10;10000090;RIO NAPO;3;EQUADOR;EQ;68;6,8e+07;EQUADOR;908;EQUADOR;Equador;908;EQUADOR;Equador
10013850;RIO JONDACHI;SC-25;-0,78;-77,79;NA;NA;1;RIO AMAZONAS;1;RIO SOLIMÕES, JAVARI,ITACUAI;10;10000090;RIO NAPO;3;EQUADOR;EQ;68;6,8e+07;EQUADOR;908;EQUADOR;Equador;908;EQUADOR;Equador
10014600;LIMONCOCHA SECTOR SHUSHUFINDI;DHN-CNAP-21;-0,35;-76,61;NA;NA;1;RIO AMAZONAS;1;RIO SOLIMÕES, JAVARI,ITACUAI;10;10000090;RIO NAPO;3;EQUADOR;EQ;68;6,8e+07;EQUADOR;908;EQUADOR;Equador;908;EQUADOR;Equador
10012400;RIO GUAGRAYACU;SC-7;-0,46;-78,91;NA;NA;1;RIO AMAZONAS;1;RIO SOLIMÕES, JAVARI,ITACUAI;10;10000090;RIO NAPO;3;EQUADOR;EQ;68;6,8e+07;EQUADOR;908;EQUADOR;Equador;908;EQUADOR;Equador
10012810;TALAG SECTOR COMUNIDAD 6 DE MARZO;DHN-CNAP-18;-1,08;-77,88;NA;NA;1;RIO AMAZONAS;1;RIO SOLIMÕES, JAVARI,ITACUAI;10;10000090;RIO NAPO;3;EQUADOR;EQ;68;6,8e+07;EQUADOR;908;EQUADOR;Equador;908;EQUADOR;Equador
10013810;SAN SEBASTIAN DEL COCA SECTOR CAÑON DE LOS MONOS);DHN-CNAP-13;-0,34;-77;NA;NA;1;RIO AMAZONAS;1;RIO SOLIMÕES, JAVARI,ITACUAI;10;10000090;RIO NAPO;3;EQUADOR;EQ;68;6,8e+07;EQUADOR;908;EQUADOR;Equador;908;EQUADOR;Equador
10010000;PATATE DJ AMBATO;H-817;-1,25;-78,51;NA;NA;1;RIO AMAZONAS;1;RIO SOLIMÕES, JAVARI,ITACUAI;10;10000090;RIO NAPO;3;EQUADOR;EQ;68;6,8e+07;EQUADOR;908;EQUADOR;Equador;908;EQUADOR;Equador
10014005;SAN PABLO DE USHPAYACU SECTOR COM. SANTO DOMINGO;DHN-CNAP-19;-0,94;-77,75;NA;NA;1;RIO AMAZONAS;1;RIO SOLIMÕES, JAVARI,ITACUAI;10;10000090;RIO NAPO;3;EQUADOR;EQ;68;6,8e+07;EQUADOR;908;EQUADOR;Equador;908;EQUADOR;Equador
10014010;SECTOR PUENTE EL SALADO;DHN-CNAP-11;-0,99;-77,69;NA;NA;1;RIO AMAZONAS;1;RIO SOLIMÕES, JAVARI,ITACUAI;10;10000090;RIO NAPO;3;EQUADOR;EQ;68;6,8e+07;EQUADOR;908;EQUADOR;Equador;908;EQUADOR;Equador
10018800;SANTA ELENA SECTOR EL PALMAR PUENTE PEATONAL;DHN-CSMP-05;0,41;-76,26;NA;NA;1;RIO AMAZONAS;1;RIO SOLIMÕES, JAVARI,ITACUAI;10;10000090;RIO NAPO;3;EQUADOR;EQ;68;6,8e+07;EQUADOR;908;EQUADOR;Equador;908;EQUADOR;Equador
10014230;RIO YANAYACU 3;SC-14;-0,32;-76,95;NA;NA;1;RIO AMAZONAS;1;RIO SOLIMÕES, JAVARI,ITACUAI;10;10000090;RIO NAPO;3;EQUADOR;EQ;68;6,8e+07;EQUADOR;908;EQUADOR;Equador;908;EQUADOR;Equador
10013900;NAPO AJ PAYAMINO;H1153;-0,53;-77,02;NA;NA;1;RIO AMAZONAS;1;RIO SOLIMÕES, JAVARI,ITACUAI;10;10000090;RIO NAPO;3;EQUADOR;EQ;68;6,8e+07;EQUADOR;908;EQUADOR;Equador;908;EQUADOR;Equador
10018750;PALMA ROJA SECTOR TACE;DHN-CSMP-06;0,13;-76,1;NA;NA;1;RIO AMAZONAS;1;RIO SOLIMÕES, JAVARI,ITACUAI;10;10000090;RIO NAPO;3;EQUADOR;EQ;68;6,8e+07;EQUADOR;908;EQUADOR;Equador;908;EQUADOR;Equador
10018100;NUEVA LOJA SECTOR LAS GABARRAS;DHN-CNAP-05;0,06;-76,78;NA;NA;1;RIO AMAZONAS;1;RIO SOLIMÕES, JAVARI,ITACUAI;10;10000090;RIO NAPO;3;EQUADOR;EQ;68;6,8e+07;EQUADOR;908;EQUADOR;Equador;908;EQUADOR;Equador
10014400;RIO EL ENO;SC-10;-0,06;-76,87;NA;NA;1;RIO AMAZONAS;1;RIO SOLIMÕES, JAVARI,ITACUAI;10;10000090;RIO NAPO;3;EQUADOR;EQ;68;6,8e+07;EQUADOR;908;EQUADOR;Equador;908;EQUADOR;Equador
10090000;BOCAS DEL ATACUARI;4801704;-3,79;-70,78;NA;3040;1;RIO AMAZONAS;1;RIO SOLIMÕES, JAVARI,ITACUAI;10;10000300;RIO ATACUARI;3;COLÔMBIA;CO;67;67028000;PUERTO NARINO;907;IDEAM-COLÔMBIA;Instituto de Hidrologia, Meteorologia y Estudos Ambientales;907;IDEAM-COLÔMBIA;Instituto de Hidrologia, Meteorologia y Estudos Ambientales
10092000;PTO NARINO;4801702;-3,8;-70,33;NA;872000;1;RIO AMAZONAS;1;RIO SOLIMÕES, JAVARI,ITACUAI;10;10000500;RIO LORETO YACU;3;COLÔMBIA;CO;67;67028000;PUERTO NARINO;907;IDEAM-COLÔMBIA;Instituto de Hidrologia, Meteorologia y Estudos Ambientales;907;IDEAM-COLÔMBIA;Instituto de Hidrologia, Meteorologia y Estudos Ambientales
10094000;BOCATOMA;4801705;-4,14;-69,95;NA;202;1;RIO AMAZONAS;1;RIO SOLIMÕES, JAVARI,ITACUAI;10;10000700;RIO Q YAHUARCAC;3;COLÔMBIA;CO;67;67016000;LETICIA;907;IDEAM-COLÔMBIA;Instituto de Hidrologia, Meteorologia y Estudos Ambientales;907;IDEAM-COLÔMBIA;Instituto de Hidrologia, Meteorologia y Estudos Ambientales
10028000;PUENTE COLCA - SANTO TOMÁS;230502;-14,41;-72,07;3660;1640;1;RIO AMAZONAS;1;RIO SOLIMÕES, JAVARI,ITACUAI;10;10001000;RIO SOLIMÕES/AMAZONAS;1;PERU;PU;66;6,6e+07;PERU;906;SENAMHI-PERU;Servicio Nacional de Meteorologia e Hidrologia del Perú;906;SENAMHI-PERU;Servicio Nacional de Meteorologia e Hidrologia del Perú
10045500;SHAMBOYACU;221815;-7;-76,16;310;426;1;RIO AMAZONAS;1;RIO SOLIMÕES, JAVARI,ITACUAI;10;10001000;RIO SOLIMÕES/AMAZONAS;1;PERU;PU;66;6,6e+07;PERU;906;SENAMHI-PERU;Servicio Nacional de Meteorologia e Hidrologia del Perú;906;SENAMHI-PERU;Servicio Nacional de Meteorologia e Hidrologia del Perú
10030000;PUENTE CUNYAC;230503;-13,55;-72,57;2345;26700;1;RIO AMAZONAS;1;RIO SOLIMÕES, JAVARI,ITACUAI;10;10001000;RIO SOLIMÕES/AMAZONAS;1;PERU;PU;66;6,6e+07;PERU;906;SENAMHI-PERU;Servicio Nacional de Meteorologia e Hidrologia del Perú;906;SENAMHI-PERU;Servicio Nacional de Meteorologia e Hidrologia del Perú
10034000;PAUCARTAMBO;230301;-13,31;-71,59;3042;2440;1;RIO AMAZONAS;1;RIO SOLIMÕES, JAVARI,ITACUAI;10;10001000;RIO SOLIMÕES/AMAZONAS;1;PERU;PU;66;6,6e+07;PERU;906;SENAMHI-PERU;Servicio Nacional de Meteorologia e Hidrologia del Perú;906;SENAMHI-PERU;Servicio Nacional de Meteorologia e Hidrologia del Perú
10033000;PISAC;230401;-13,42;-71,84;2971;6900;1;RIO AMAZONAS;1;RIO SOLIMÕES, JAVARI,ITACUAI;10;10001000;RIO SOLIMÕES/AMAZONAS;1;PERU;PU;66;6,6e+07;PERU;906;SENAMHI-PERU;Servicio Nacional de Meteorologia e Hidrologia del Perú;906;SENAMHI-PERU;Servicio Nacional de Meteorologia e Hidrologia del Perú
10043300;SHANAO;221802;-6,43;-76,6;300;8460;1;RIO AMAZONAS;1;RIO SOLIMÕES, JAVARI,ITACUAI;10;10001000;RIO SOLIMÕES/AMAZONAS;1;PERU;PU;66;6,6e+07;PERU;906;SENAMHI-PERU;Servicio Nacional de Meteorologia e Hidrologia del Perú;906;SENAMHI-PERU;Servicio Nacional de Meteorologia e Hidrologia del Perú
10038300;RIO CUNAS;230940;-12,05;-75,28;3240;1700;1;RIO AMAZONAS;1;RIO SOLIMÕES, JAVARI,ITACUAI;10;10001000;RIO SOLIMÕES/AMAZONAS;1;PERU;PU;66;6,6e+07;PERU;906;SENAMHI-PERU;Servicio Nacional de Meteorologia e Hidrologia del Perú;906;SENAMHI-PERU;Servicio Nacional de Meteorologia e Hidrologia del Perú
10051800;SANTA CRUZ;240109;-3,5;-73,13;122;NA;1;RIO AMAZONAS;1;RIO SOLIMÕES, JAVARI,ITACUAI;10;10001000;RIO SOLIMÕES/AMAZONAS;1;PERU;PU;66;6,6e+07;PERU;906;SENAMHI-PERU;Servicio Nacional de Meteorologia e Hidrologia del Perú;906;SENAMHI-PERU;Servicio Nacional de Meteorologia e Hidrologia del Perú
10075000;TAMISHIYACU;240102;-4;-73,16;105;8985;1;RIO AMAZONAS;1;RIO SOLIMÕES, JAVARI,ITACUAI;10;10001000;RIO SOLIMÕES/AMAZONAS;1;PERU;PU;66;6,6e+07;PERU;906;SENAMHI-PERU;Servicio Nacional de Meteorologia e Hidrologia del Perú;906;SENAMHI-PERU;Servicio Nacional de Meteorologia e Hidrologia del Perú
10020000;PTE. STUART (ELECTROP);NA;-11,8;-75,81;3350;NA;1;RIO AMAZONAS;1;RIO SOLIMÕES, JAVARI,ITACUAI;10;10001000;RIO SOLIMÕES/AMAZONAS;1;PERU;PU;66;6,6e+07;PERU;906;SENAMHI-PERU;Servicio Nacional de Meteorologia e Hidrologia del Perú;906;SENAMHI-PERU;Servicio Nacional de Meteorologia e Hidrologia del Perú
10039000;PERENE;230938;-10,94;-74,83;660;12600;1;RIO AMAZONAS;1;RIO SOLIMÕES, JAVARI,ITACUAI;10;10001000;RIO SOLIMÕES/AMAZONAS;1;PERU;PU;66;6,6e+07;PERU;906;SENAMHI-PERU;Servicio Nacional de Meteorologia e Hidrologia del Perú;906;SENAMHI-PERU;Servicio Nacional de Meteorologia e Hidrologia del Perú
10300000;SANTA MARIA/FLORES;NA;-4,53;-71,4;114;25200;1;RIO AMAZONAS;1;RIO SOLIMÕES, JAVARI,ITACUAI;10;10920000;RIO CURUCA;2;AMAZONAS;AM;3;3002000;ATALAIA DO NORTE;100;COHIDRO;Consultoria, Estudos e Projetos;1;ANA;Agência Nacional de Águas
10091000;PARQUE AMACAYACU;4801707;-3,83;-70,37;NA;872000;1;RIO AMAZONAS;1;RIO SOLIMÕES, JAVARI,ITACUAI;10;10001000;RIO SOLIMÕES/AMAZONAS;1;COLÔMBIA;CO;67;67016000;LETICIA;907;IDEAM-COLÔMBIA;Instituto de Hidrologia, Meteorologia y Estudos Ambientales;907;IDEAM-COLÔMBIA;Instituto de Hidrologia, Meteorologia y Estudos Ambientales
10082800;NUEVO ROCAFUERTE;NA;-0,91;-75,39;215;NA;1;RIO AMAZONAS;1;RIO SOLIMÕES, JAVARI,ITACUAI;10;10001000;RIO SOLIMÕES/AMAZONAS;1;PERU;PU;66;6,6e+07;PERU;906;SENAMHI-PERU;Servicio Nacional de Meteorologia e Hidrologia del Perú;906;SENAMHI-PERU;Servicio Nacional de Meteorologia e Hidrologia del Perú
10044200;PUERTO INCA;231101;-9,38;-74,96;249;NA;1;RIO AMAZONAS;1;RIO SOLIMÕES, JAVARI,ITACUAI;10;10001000;RIO SOLIMÕES/AMAZONAS;1;PERU;PU;66;6,6e+07;PERU;906;SENAMHI-PERU;Servicio Nacional de Meteorologia e Hidrologia del Perú;906;SENAMHI-PERU;Servicio Nacional de Meteorologia e Hidrologia del Perú
10065000;SAN LORENZO;220111;-4,81;-76,55;150;146000;1;RIO AMAZONAS;1;RIO SOLIMÕES, JAVARI,ITACUAI;10;10001000;RIO SOLIMÕES/AMAZONAS;1;PERU;PU;66;6,6e+07;PERU;906;SENAMHI-PERU;Servicio Nacional de Meteorologia e Hidrologia del Perú;906;SENAMHI-PERU;Servicio Nacional de Meteorologia e Hidrologia del Perú
10048500;TROMPETEROS;220104;-3,8;-75,05;143;13100;1;RIO AMAZONAS;1;RIO SOLIMÕES, JAVARI,ITACUAI;10;10001000;RIO SOLIMÕES/AMAZONAS;1;PERU;PU;66;6,6e+07;PERU;906;SENAMHI-PERU;Servicio Nacional de Meteorologia e Hidrologia del Perú;906;SENAMHI-PERU;Servicio Nacional de Meteorologia e Hidrologia del Perú
10055000;TIMICURILLO;240202;-3,52;-73,07;105;737000;1;RIO AMAZONAS;1;RIO SOLIMÕES, JAVARI,ITACUAI;10;10001000;RIO SOLIMÕES/AMAZONAS;1;PERU;PU;66;6,6e+07;PERU;906;SENAMHI-PERU;Servicio Nacional de Meteorologia e Hidrologia del Perú;906;SENAMHI-PERU;Servicio Nacional de Meteorologia e Hidrologia del Perú
10051500;LA LIBERTAD;260201;-3,46;-73,24;100;NA;1;RIO AMAZONAS;1;RIO SOLIMÕES, JAVARI,ITACUAI;10;10001000;RIO SOLIMÕES/AMAZONAS;1;PERU;PU;66;6,6e+07;PERU;906;SENAMHI-PERU;Servicio Nacional de Meteorologia e Hidrologia del Perú;906;SENAMHI-PERU;Servicio Nacional de Meteorologia e Hidrologia del Perú
10051900;SANTA MARIA DE NANAY;240110;-3,08;-73,66;100;NA;1;RIO AMAZONAS;1;RIO SOLIMÕES, JAVARI,ITACUAI;10;10001000;RIO SOLIMÕES/AMAZONAS;1;PERU;PU;66;6,6e+07;PERU;906;SENAMHI-PERU;Servicio Nacional de Meteorologia e Hidrologia del Perú;906;SENAMHI-PERU;Servicio Nacional de Meteorologia e Hidrologia del Perú
10050000;IQUITOS;240101;-3,71;-73,21;126;720000;1;RIO AMAZONAS;1;RIO SOLIMÕES, JAVARI,ITACUAI;10;10001000;RIO SOLIMÕES/AMAZONAS;1;PERU;PU;66;6,6e+07;PERU;906;SENAMHI-PERU;Servicio Nacional de Meteorologia e Hidrologia del Perú;906;SENAMHI-PERU;Servicio Nacional de Meteorologia e Hidrologia del Perú
10035000;CHACLLABAMBA;230715;-13,1;-71,72;2518;2980;1;RIO AMAZONAS;1;RIO SOLIMÕES, JAVARI,ITACUAI;10;10001000;RIO SOLIMÕES/AMAZONAS;1;PERU;PU;66;6,6e+07;PERU;906;SENAMHI-PERU;Servicio Nacional de Meteorologia e Hidrologia del Perú;906;SENAMHI-PERU;Servicio Nacional de Meteorologia e Hidrologia del Perú
10032000;PUENTE PAMPAS;230703;-13,45;-73,81;2200;18800;1;RIO AMAZONAS;1;RIO SOLIMÕES, JAVARI,ITACUAI;10;10001000;RIO SOLIMÕES/AMAZONAS;1;PERU;PU;66;6,6e+07;PERU;906;SENAMHI-PERU;Servicio Nacional de Meteorologia e Hidrologia del Perú;906;SENAMHI-PERU;Servicio Nacional de Meteorologia e Hidrologia del Perú
10080900;FRANCISCO DE ORELLAN;NA;-0,47;-76,98;200;NA;1;RIO AMAZONAS;1;RIO SOLIMÕES, JAVARI,ITACUAI;10;10001000;RIO SOLIMÕES/AMAZONAS;1;PERU;PU;66;6,6e+07;PERU;906;SENAMHI-PERU;Servicio Nacional de Meteorologia e Hidrologia del Perú;906;SENAMHI-PERU;Servicio Nacional de Meteorologia e Hidrologia del Perú
10800000;SERINGAL DO ITUI;NA;-4,73;-70,3;NA;19200;1;RIO AMAZONAS;1;RIO SOLIMÕES, JAVARI,ITACUAI;10;10941000;RIO ITUI;2;AMAZONAS;AM;3;3002000;ATALAIA DO NORTE;1;ANA;Agência Nacional de Águas;1;ANA;Agência Nacional de Águas
10044000;PUENTE AGUAYTIA;231202;-9,03;-75,5;338;1610;1;RIO AMAZONAS;1;RIO SOLIMÕES, JAVARI,ITACUAI;10;10001000;RIO SOLIMÕES/AMAZONAS;1;PERU;PU;66;6,6e+07;PERU;906;SENAMHI-PERU;Servicio Nacional de Meteorologia e Hidrologia del Perú;906;SENAMHI-PERU;Servicio Nacional de Meteorologia e Hidrologia del Perú
10056000;SANTA ROSA;240108;-4,19;-69,96;100;844000;1;RIO AMAZONAS;1;RIO SOLIMÕES, JAVARI,ITACUAI;10;10001000;RIO SOLIMÕES/AMAZONAS;1;PERU;PU;66;6,6e+07;PERU;906;SENAMHI-PERU;Servicio Nacional de Meteorologia e Hidrologia del Perú;906;SENAMHI-PERU;Servicio Nacional de Meteorologia e Hidrologia del Perú
10990000;ESPERANÇA;NA;-4,4;-69,91;NA;109000;1;RIO AMAZONAS;1;RIO SOLIMÕES, JAVARI,ITACUAI;10;10001000;RIO SOLIMÕES/AMAZONAS;1;AMAZONAS;AM;3;3006000;BENJAMIN CONSTANT;1;ANA;Agência Nacional de Águas;1;ANA;Agência Nacional de Águas
10200000;PALMEIRAS DO JAVARI;ANA;-5,13;-72,81;142;16500;1;RIO AMAZONAS;1;RIO SOLIMÕES, JAVARI,ITACUAI;10;10900000;RIO JAVARI;1;AMAZONAS;AM;3;3002000;ATALAIA DO NORTE;100;COHIDRO;Consultoria, Estudos e Projetos;1;ANA;Agência Nacional de Águas
10042900;REQUENA - BIAVO;221804;-7,26;-76,5;290;5150;1;RIO AMAZONAS;1;RIO SOLIMÕES, JAVARI,ITACUAI;10;10001000;RIO SOLIMÕES/AMAZONAS;1;PERU;PU;66;6,6e+07;PERU;906;SENAMHI-PERU;Servicio Nacional de Meteorologia e Hidrologia del Perú;906;SENAMHI-PERU;Servicio Nacional de Meteorologia e Hidrologia del Perú
10043500;LAGUNA SAUCE;221807;-6,71;-76,25;618;143;1;RIO AMAZONAS;1;RIO SOLIMÕES, JAVARI,ITACUAI;10;10001000;RIO SOLIMÕES/AMAZONAS;1;PERU;PU;66;6,6e+07;PERU;906;SENAMHI-PERU;Servicio Nacional de Meteorologia e Hidrologia del Perú;906;SENAMHI-PERU;Servicio Nacional de Meteorologia e Hidrologia del Perú
10043400;CUMBAZA;221801;-6,46;-76,38;285;24,2;1;RIO AMAZONAS;1;RIO SOLIMÕES, JAVARI,ITACUAI;10;10001000;RIO SOLIMÕES/AMAZONAS;1;PERU;PU;66;6,6e+07;PERU;906;SENAMHI-PERU;Servicio Nacional de Meteorologia e Hidrologia del Perú;906;SENAMHI-PERU;Servicio Nacional de Meteorologia e Hidrologia del Perú
10049000;NAUTA;221401;-4,63;-73,57;110;NA;1;RIO AMAZONAS;1;RIO SOLIMÕES, JAVARI,ITACUAI;10;10001000;RIO SOLIMÕES/AMAZONAS;1;PERU;PU;66;6,6e+07;PERU;906;SENAMHI-PERU;Servicio Nacional de Meteorologia e Hidrologia del Perú;906;SENAMHI-PERU;Servicio Nacional de Meteorologia e Hidrologia del Perú
10093000;NAZARETH;4801703;-4,13;-70,01;NA;874000;1;RIO AMAZONAS;1;RIO SOLIMÕES, JAVARI,ITACUAI;10;10001000;RIO SOLIMÕES/AMAZONAS;1;COLÔMBIA;CO;67;67016000;LETICIA;907;IDEAM-COLÔMBIA;Instituto de Hidrologia, Meteorologia y Estudos Ambientales;907;IDEAM-COLÔMBIA;Instituto de Hidrologia, Meteorologia y Estudos Ambientales
10038600;SHULLCAS;230941;-12;-75,15;3510;170;1;RIO AMAZONAS;1;RIO SOLIMÕES, JAVARI,ITACUAI;10;10001000;RIO SOLIMÕES/AMAZONAS;1;PERU;PU;66;6,6e+07;PERU;906;SENAMHI-PERU;Servicio Nacional de Meteorologia e Hidrologia del Perú;906;SENAMHI-PERU;Servicio Nacional de Meteorologia e Hidrologia del Perú
10095000;LETICIA;4801701;-4,16;-69,99;NA;874000;1;RIO AMAZONAS;1;RIO SOLIMÕES, JAVARI,ITACUAI;10;10001000;RIO SOLIMÕES/AMAZONAS;1;COLÔMBIA;CO;67;67016000;LETICIA;907;IDEAM-COLÔMBIA;Instituto de Hidrologia, Meteorologia y Estudos Ambientales;907;IDEAM-COLÔMBIA;Instituto de Hidrologia, Meteorologia y Estudos Ambientales
10500000;ESTIRÃO DO REPOUSO;ANA;-4,34;-70,9;89;61400;1;RIO AMAZONAS;1;RIO SOLIMÕES, JAVARI,ITACUAI;10;10900000;RIO JAVARI;1;AMAZONAS;AM;3;3002000;ATALAIA DO NORTE;100;COHIDRO;Consultoria, Estudos e Projetos;1;ANA;Agência Nacional de Águas
10038000;BALSAS;NA;-6,87;-76,07;NA;18,9;1;RIO AMAZONAS;1;RIO SOLIMÕES, JAVARI,ITACUAI;10;10001000;RIO SOLIMÕES/AMAZONAS;1;PERU;PU;66;6,6e+07;PERU;906;SENAMHI-PERU;Servicio Nacional de Meteorologia e Hidrologia del Perú;906;SENAMHI-PERU;Servicio Nacional de Meteorologia e Hidrologia del Perú
10910000;LADÁRIO - JUSANTE;ANA;-4,58;-70,26;91;36900;1;RIO AMAZONAS;1;RIO SOLIMÕES, JAVARI,ITACUAI;10;10940000;RIO ITACUAI;2;AMAZONAS;AM;3;3002000;ATALAIA DO NORTE;100;COHIDRO;Consultoria, Estudos e Projetos;1;ANA;Agência Nacional de Águas
10043200;DESAGUADERO LAGUNA SAUCE;221808;-6,71;-76,25;615;143;1;RIO AMAZONAS;1;RIO SOLIMÕES, JAVARI,ITACUAI;10;10001000;RIO SOLIMÕES/AMAZONAS;1;PERU;PU;66;6,6e+07;PERU;906;SENAMHI-PERU;Servicio Nacional de Meteorologia e Hidrologia del Perú;906;SENAMHI-PERU;Servicio Nacional de Meteorologia e Hidrologia del Perú
10064000;BORJA;220107;-4,47;-77,55;450;115000;1;RIO AMAZONAS;1;RIO SOLIMÕES, JAVARI,ITACUAI;10;10001000;RIO SOLIMÕES/AMAZONAS;1;PERU;PU;66;6,6e+07;PERU;906;SENAMHI-PERU;Servicio Nacional de Meteorologia e Hidrologia del Perú;906;SENAMHI-PERU;Servicio Nacional de Meteorologia e Hidrologia del Perú
10600000;ATALAIA DO NORTE;NA;-4,36;-70,18;81;108000;1;RIO AMAZONAS;1;RIO SOLIMÕES, JAVARI,ITACUAI;10;10900000;RIO JAVARI;1;AMAZONAS;AM;3;3002000;ATALAIA DO NORTE;1;ANA;Agência Nacional de Águas;1;ANA;Agência Nacional de Águas
10070500;SAN REGIS;220105;-4,51;-73,95;80;316000;1;RIO AMAZONAS;1;RIO SOLIMÕES, JAVARI,ITACUAI;10;10001000;RIO SOLIMÕES/AMAZONAS;1;PERU;PU;66;6,6e+07;PERU;906;SENAMHI-PERU;Servicio Nacional de Meteorologia e Hidrologia del Perú;906;SENAMHI-PERU;Servicio Nacional de Meteorologia e Hidrologia del Perú
10100000;TABATINGA;ANA;-4,23;-69,94;78;874000;1;RIO AMAZONAS;1;RIO SOLIMÕES, JAVARI,ITACUAI;10;10001000;RIO SOLIMÕES/AMAZONAS;1;AMAZONAS;AM;3;3041000;TABATINGA;82;CPRM;Cia de Pesquisa de Recursos Minerais;1;ANA;Agência Nacional de Águas
10038100;PUENTE BREÑA;230939;-12,04;-75,24;3220;10700;1;RIO AMAZONAS;1;RIO SOLIMÕES, JAVARI,ITACUAI;10;10001000;RIO SOLIMÕES/AMAZONAS;1;PERU;PU;66;6,6e+07;PERU;906;SENAMHI-PERU;Servicio Nacional de Meteorologia e Hidrologia del Perú;906;SENAMHI-PERU;Servicio Nacional de Meteorologia e Hidrologia del Perú
10700000;RESTAURAÇÃO;NA;-5,18;-70,75;112;16100;1;RIO AMAZONAS;1;RIO SOLIMÕES, JAVARI,ITACUAI;10;10941000;RIO ITUI;2;AMAZONAS;AM;3;3002000;ATALAIA DO NORTE;1;ANA;Agência Nacional de Águas;1;ANA;Agência Nacional de Águas
10900000;LADÁRIO;NA;-4,73;-70,3;NA;19200;1;RIO AMAZONAS;1;RIO SOLIMÕES, JAVARI,ITACUAI;10;10941000;RIO ITUI;2;AMAZONAS;AM;3;3002000;ATALAIA DO NORTE;1;ANA;Agência Nacional de Águas;1;ANA;Agência Nacional de Águas
